PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
4.7808924,4.1907015,1.2213072,1.2440007,-2.0024827,-2.3163474,0.05947295,0.3232169,-1.4797045,-0.2482149,-2.3276958,1.4152324,0.67737854,-1.1288171,0.03590952,-2.3427384,-1.1366984,0.5000714,0.43535408,-1.6581271,-0.37455636,1.7573962,0.03942945,0.818513,0.43557462,-0.086055644,-0.8559226,0.08745068,0.6923521,0.02687557,0.1291655,0.012077871,0.06011708,0.32378295,0.9023464,0.57936776,0.7599059,-0.21591876,-0.53599244,-0.2722949,0.16995841,-0.6755478,1.0296012,-0.106519915,0.2636578,0.40792814,-0.076941036,-0.19460385,0.018270243,-0.16122499,6,Frog
12.230726,2.6595006,-0.9824115,-3.0703473,0.061688133,1.9493794,1.3455954,-0.962663,-0.22236982,-1.870546,-0.63522226,2.917582,-0.99922645,1.0100182,-0.4881945,-0.72347194,-0.5155667,0.6329801,-0.5682023,-0.10785944,0.9970947,-0.6264865,-1.1593717,-0.026382755,0.56626004,0.8200768,-0.22914764,-0.09444402,0.25385293,0.77733773,0.7347157,0.7090173,-0.23280808,-0.35651824,-0.12420167,-0.21299624,0.03184263,-0.67589355,0.02423529,0.30492148,0.17504482,-0.3719684,-0.17261696,0.24005641,-0.70627564,-0.22595422,0.10043286,0.18323135,0.44220945,-0.013780206,6,Frog
-24.682646,5.9229746,0.4233448,-0.9588425,3.071682,1.1091335,-5.5358944,-1.2897903,-0.12055778,0.061481502,-0.010691987,-0.12852351,0.20707138,0.38891685,0.44737628,0.260058,-0.15617137,-0.07578587,-0.08159065,-0.2770721,0.014895683,0.14479588,-0.109685935,-0.28254676,0.21156129,0.2014338,0.7132822,0.22562067,0.26081067,-0.29803407,-0.053345498,0.35257947,-0.076793194,-0.06250539,0.0388324,-0.039046515,0.3671595,-0.3594364,-0.18241008,0.016240379,0.063403584,0.21865357,0.08768979,-0.1430939,0.005937275,0.25250143,-0.2808475,0.26311418,-0.18285036,-0.039534707,0,Airplane
-6.7067223,-14.626055,-2.989375,1.8288878,1.273233,-2.004788,0.26427752,0.20495084,1.2778573,-0.7773072,0.35831288,1.1422316,1.2771102,-0.5240607,-1.398396,-0.13694547,0.98979086,-1.44092,0.27348438,-0.37236637,0.69367343,-0.5214237,-0.33298624,0.1718594,-0.17778495,-0.4245306,0.020560648,-0.3353174,0.055201042,0.08734984,0.14110671,-0.39289737,0.45309564,-0.2521597,0.33375427,-0.54108244,0.26996037,0.5099464,-0.04764271,0.24203837,0.32365337,-0.8302714,-0.06561297,0.22342403,-0.072733834,0.09574302,-0.29531258,0.04371564,0.5402564,0.033576004,0,Airplane
10.061436,5.184141,4.4486337,4.7142982,1.608838,-0.7538689,-0.032775633,1.7338276,0.13206434,0.47146297,-0.7753729,0.18544318,-0.11044392,-0.4298499,-0.20689203,0.6195473,-0.29623753,1.1150308,0.77733284,0.9011512,-0.1566055,-1.1831315,0.2564473,0.3879561,-0.3791153,-0.32408056,0.6694097,0.4513004,0.3539401,-1.2454067,-0.2365519,-0.4135558,-0.0115864435,-0.029874679,-0.29954243,-0.0901182,-0.1296399,-0.24330409,-0.32089326,0.36314574,-0.02525643,0.03876433,0.45492357,-0.060928278,0.15273188,-0.17589882,-0.107204005,0.29126298,0.20164244,0.0094403615,7,Horse
-8.177604,3.2595563,-3.3494256,-7.3727527,-0.093625166,-3.8112926,0.9891193,0.7299424,-1.0523168,1.0683125,-0.3390717,-0.5086915,-0.44322854,0.086917765,1.0949913,-0.8544869,0.0058618444,-0.49038267,0.36620402,0.3886799,-0.08462702,0.10874797,0.146662,-0.6091184,0.69208187,0.82034445,0.48534617,-0.4702615,0.048117127,-0.04375731,0.06922793,0.09437761,0.18758748,-0.38245738,-0.08022582,0.28842387,-0.3309257,-0.2725967,0.47033376,-0.2597501,-0.3127385,-0.5226468,0.25825292,0.42527086,0.16612816,0.24759375,0.24298948,-0.11394614,0.055950757,-0.21550983,4,Deer
-3.7584333,11.318434,-6.648649,-1.8811033,2.5814502,-3.002204,0.45106187,0.88385105,1.1276485,0.5541193,-0.28928918,-0.7462961,0.802436,0.40533632,-1.1476861,0.0035992297,0.78819394,-1.0915663,0.07863282,0.3095738,0.19221215,0.6387202,0.4727705,0.65404665,-0.28452432,0.54442513,0.9150202,0.3737073,-0.12860496,-0.27484,0.23657551,-0.12070168,-0.25606278,-0.063804716,-0.09546569,0.10881404,-0.35443974,0.6132822,-0.47591743,-0.22575723,-0.15850604,-0.087477654,0.031319946,0.23609489,-0.25400823,0.25650752,-0.18033668,-0.25210032,0.48101535,0.11892876,5,Dog
-3.452326,13.632225,-0.7722696,-1.5820851,-1.734692,0.2668278,-0.27036178,-0.68536246,0.107377395,-1.028859,0.13253427,-0.10056833,0.91832715,-0.7647448,0.7699379,1.2856259,-0.5278918,-0.3316095,-0.83565694,-1.2569337,1.2336279,0.6912801,1.1277332,-0.085799895,0.6813444,0.071142934,0.26779196,-0.74881935,0.13570338,-0.16965966,0.084395535,-0.5369052,0.41890162,-0.053305484,0.4731126,0.07648231,-0.52895856,-0.0797048,-0.0561608,-0.40906543,0.18939431,0.029451236,0.5730255,-0.29737803,0.11428002,0.040499434,0.07882021,0.12958516,0.12754025,0.15308951,6,Frog
12.883858,2.342141,4.7559133,-6.4807982,-0.13050088,1.0942203,0.6974659,0.64331955,0.44943967,-0.65274847,0.46220854,0.036592722,0.09827049,0.34696093,0.4157282,-0.69253784,0.04090165,-0.3480142,0.55709577,-0.77424973,-0.5330745,-0.1416976,-0.85431314,0.34371412,0.51587987,-0.2539544,-0.7196753,-0.037377257,0.3586145,-0.16144438,0.2662183,-0.03252845,0.07260025,0.09704259,-0.18228896,-0.066575564,-0.30394045,-0.10825381,0.11613687,-0.10887326,-0.07164195,0.018723637,0.32535067,-0.17924604,0.07669378,-0.06908873,0.1909591,0.13504897,-0.14341263,0.14005259,3,Cat
-2.5825355,6.488265,0.112918556,-1.5730207,-3.6462839,-1.623437,1.0808426,-1.2224685,-0.5628647,1.6666778,0.30724397,0.28114414,0.08779734,-0.2777843,-1.0479437,-0.56024534,-0.66835314,0.50529134,-0.3818346,0.8306992,-0.32875228,-0.46026173,0.17844161,-0.36201626,-0.43161455,0.281546,-0.16628419,0.6512613,-0.09844138,-0.5824752,0.1875465,0.076480724,0.19485953,-0.090026736,0.07702898,-0.19745412,0.04204274,-0.5972581,0.48031178,-0.18553017,0.22150308,-0.065279044,0.01262184,-0.12313117,-0.52900803,-0.22965173,-0.02039673,-0.3672606,-0.40611416,-0.24380845,1,Automobile
-11.112693,-7.8379965,1.6122528,-0.20269087,7.987484,-1.1534966,2.077893,-0.6527057,2.588145,0.63785034,-0.23400865,1.4294333,0.96785325,-1.1591352,-0.752524,-1.2525325,0.04370308,1.1411802,0.3396412,0.61407846,1.3121672,-0.48331738,-0.11017643,0.71851045,0.23539433,-0.07544096,-0.6602075,0.5438168,-0.15114558,-0.38481462,0.5128026,0.45225412,1.136392,0.20880613,0.30829957,0.13682547,0.27718157,0.081913725,0.050919406,0.06857442,0.048865978,0.3699398,-0.3428613,0.4088448,0.2065692,0.20282392,-0.3077015,-0.3024995,0.24119142,-0.11664616,1,Automobile
-8.661659,3.3125696,-7.0613227,-0.18061101,1.1754154,-0.056879986,0.47697547,2.7943614,3.2021961,-1.0960478,0.4825783,-1.3547446,1.1232169,0.8262918,-1.5468276,0.45601442,1.1399965,-1.1414595,-0.3560302,-0.076259315,-0.05664729,-0.5619581,0.59591156,0.178043,0.15686463,0.32532486,0.14317685,-0.6105167,0.50883967,0.20506428,-0.25483638,0.08770171,-0.09113314,0.07769798,0.11828243,0.3646657,0.23576021,0.1421601,-0.038798768,0.4622443,0.26882157,-0.1433272,-0.27116847,0.09213423,0.008511902,-0.07083158,0.31971857,-0.002601467,-0.24727207,-0.24739254,3,Cat
9.109513,-6.9809837,-5.927357,5.366837,1.0887655,0.93573457,0.87008685,0.08760296,-0.37854236,0.13258532,1.1946987,-0.7441113,-0.15081622,0.9956157,-0.92100626,0.7075638,1.7706363,-0.36413634,-0.65569997,-0.053062063,-0.019793361,-0.12610859,1.2072871,0.3350028,0.75485754,-0.43094406,-0.22663386,-0.24513496,-0.25068942,0.20108871,0.60575056,-0.49269107,-0.38634256,-0.26525813,0.2455286,-0.5918976,0.023419242,0.09238768,-0.033483565,0.3552805,0.16746372,0.13186494,-0.22145817,0.056956522,-0.19637592,-0.14148335,0.37119606,-0.023147495,0.10993257,0.1083773,6,Frog
1.0645279,15.105831,9.121213,-4.643207,5.9926662,0.04120757,1.9446809,-1.9023699,0.4240443,-0.36049923,-0.2551883,-0.473107,-0.76794976,-0.2861141,-0.79929876,0.06497836,-0.004729196,0.4318968,-0.74097794,0.46540666,0.16012107,0.4220978,0.79756945,-0.99726045,0.7135546,-0.35905814,0.26514184,-1.1685585,0.2236435,-0.3559341,-0.07858717,-0.33905604,0.037247557,0.16859674,0.3480598,0.21149443,0.026851967,-0.7194605,0.19550964,-0.44913635,0.078626454,-0.036222156,-0.28208584,0.18818241,-0.0486506,-0.058966264,-0.21288079,0.23192851,0.40176055,-0.5880595,8,Ship
-8.58293,7.476152,-1.1861826,-4.6057076,-0.27274057,-0.27018747,1.4571593,-0.6893773,-0.8034882,-0.40152013,1.283731,0.366038,1.1305754,0.3915642,0.96242386,-0.5056945,0.3158021,-0.2702099,-0.24799027,-0.29176903,-0.8765058,0.14602493,-0.68180895,-0.10728133,0.17995515,0.29954216,0.11659346,-0.2704483,-0.006590858,-0.026307479,0.046460316,-0.14603004,-0.24000137,0.32956588,0.11016834,0.4206121,-0.3209496,-0.19794574,0.34214368,-0.07110016,0.2895756,0.04193957,0.17363757,0.4034716,0.691504,-0.05436277,-0.060731888,0.3396829,0.14227372,-0.1341629,7,Horse
25.632097,4.5592046,0.29264447,-1.049711,1.3243245,-0.57247347,-6.1912994,-1.1036031,0.5151876,-0.013502265,-0.31419635,0.013177571,-0.3998396,0.023750382,0.63033265,-0.23255283,0.8852476,0.013965303,0.0013895901,0.45990595,-0.5230819,0.12481704,0.05879326,0.28890532,-0.07240965,0.039593916,-0.37857217,-0.18902709,-0.13641578,-0.2244902,0.23150854,0.025142983,0.17470492,-0.096099555,-0.071605034,-0.19781668,0.04516218,0.020600488,-0.058550037,0.11874554,0.040730324,-0.2505354,-0.049807824,0.038486674,-0.013902577,0.10662887,0.08259202,-0.29824123,0.41605777,-0.117152505,4,Deer
-4.3167214,2.8954465,1.4943019,3.440008,6.88088,-0.6432217,3.4229681,-1.5736923,1.9082581,2.3610675,0.025498662,-0.044504363,-0.64429355,-0.81371325,-0.2576792,-0.28748977,0.20752844,0.4013665,-1.0071645,1.5010186,0.35922855,0.1541569,-0.2639998,0.19701558,1.1231152,-0.56753725,0.028899627,0.6913596,0.034549464,0.35561225,-0.13600755,-0.5062266,-0.16813931,0.25967163,-0.1402936,-0.43131343,0.38181838,0.4138902,-0.09001187,0.19246456,-0.20248914,0.012234872,-0.4139946,0.13469277,-0.47729245,-0.029086573,-0.12764686,-0.07203602,-0.15002435,0.04901982,0,Airplane
23.245459,-13.118216,-0.6761388,-1.2024163,2.028932,0.3590919,-5.117216,-1.291037,-0.19290374,-0.09277639,0.03495925,-1.0162593,-1.434504,0.78477156,-0.36644167,0.20182101,-0.5090547,-0.59794784,-0.43014202,0.3226442,-0.7393593,-0.042342342,-0.46988156,0.31517318,0.4984476,0.6026442,0.15411617,0.1719456,-0.03467177,-0.39337853,0.28910398,-0.06152156,0.7158938,0.33581057,-0.027423792,-0.25502047,0.12944712,0.21329816,0.061833214,-0.33416563,0.19157045,0.2580184,-0.37105426,-0.13829598,0.10578158,-0.28592262,0.34523365,-0.22221531,0.3296574,-0.25933668,6,Frog
2.4860656,5.1805043,-0.8219575,-2.6818268,0.21929589,-3.5489872,-0.021299379,6.098656,1.2545776,-0.20300363,0.43424088,0.10457715,-0.48041275,0.25462177,0.4925681,-1.0881984,1.4212011,-1.385194,-0.3723505,1.0809294,0.3420535,0.9068805,-0.19311686,-1.5437344,0.6081058,-0.44792196,0.13870642,-0.13801028,0.12575036,0.2240095,0.2556871,0.13991728,0.121193714,0.42872772,-0.03895504,-0.04233967,0.5063991,-0.070430815,0.02330577,-0.3529897,-0.3061642,-0.43955234,0.3077795,-0.23742023,-0.51357013,0.34549555,-0.25236458,0.2666215,-0.1492831,-0.054387845,2,Bird
10.0395155,7.160377,-0.021942599,-1.325366,1.5007064,-2.876855,-0.46459493,2.1902506,-1.1842134,-0.04858813,-1.582803,0.9910501,-0.54488075,-0.24864437,-1.2186394,-1.3768289,-0.18512182,-0.6336635,1.2543616,0.19715914,0.8188582,0.46240386,0.34235737,0.22790408,0.23155461,0.6445583,-0.0870635,0.92235047,-0.43265182,0.29386342,0.02053948,-0.06836539,0.11425024,-0.4833078,0.4239503,0.84771574,-0.16225417,-0.15168042,0.13591518,0.079079434,0.03150552,0.64640313,0.28019375,0.48532602,-0.10527294,0.44981405,-0.14204344,0.32253757,-0.027056372,0.37940666,1,Automobile
5.4231997,6.2082396,-4.590451,-2.1779525,-1.3427341,-0.7537958,1.2523117,-0.8355279,-0.89986825,0.09181822,0.18774636,-0.9145485,-0.058655147,0.36866918,-0.9092541,0.46223763,0.9596388,-0.15493698,-0.108046174,1.0873554,-0.5137985,-0.4284541,-0.020560225,-0.15030769,-0.064184606,0.5189666,0.30264667,0.25953037,-0.28853452,-0.110224955,1.0953734,0.06187971,-0.24745414,0.3999937,0.13900752,-0.21352877,0.0067999945,-0.051416736,-0.21031716,0.006278536,-0.13027108,-0.17206934,-0.055521086,-0.06228635,-0.3869344,0.062308226,-0.2944549,0.043356743,-0.47003186,-0.12824042,3,Cat
-20.4835,6.9288187,-3.387497,1.9450498,1.6399403,1.4715427,-3.1382616,-0.9354128,-0.008463926,-0.04478366,-0.8822542,0.04036998,-0.18962672,-0.16512416,0.7722917,0.010781211,0.5442912,-0.14300397,-0.5493752,0.24600339,-0.18549502,-0.5692642,-0.16220303,0.10687735,0.43307838,0.36660713,0.4568345,0.29752743,-0.22252521,-0.2790399,0.4032184,-0.227895,0.109349504,0.27540204,-0.0263857,0.062192082,0.010835308,-0.3013408,-0.17883216,-0.0996262,0.0043246527,-0.061449558,-0.03326677,0.13537882,0.0039868075,0.06813424,-0.44242936,-0.008745369,0.050963797,0.043813266,0,Airplane
-4.945063,-5.5395017,4.4645267,5.864244,-0.7768508,-2.6898427,0.5834644,-1.5602092,0.0025877247,-0.08108162,0.51957643,-0.8998208,-0.7476598,-0.1725676,0.48920324,-0.084667794,-1.5571443,0.18758206,0.4132732,-0.20543757,0.9319871,-0.80578727,0.61734486,0.6126241,-0.009731609,-0.2860371,0.6571986,0.1752612,0.23396535,0.46677536,0.46465418,-0.46494836,-0.20693637,-0.39392057,0.55723697,0.798124,0.5878413,-0.7041461,-0.20896854,0.45392972,0.19133063,0.101592876,0.48228276,-0.18658979,-0.48599675,0.09750632,-0.43295825,-0.36436516,0.06281508,-0.05873875,4,Deer
-16.661871,6.955634,-5.0111217,-0.7976082,-0.69155777,0.23176476,-1.6120821,-0.5019643,0.17610113,-0.43877932,1.0706657,1.4499993,0.867685,0.6293865,0.6416201,0.032459497,-0.5699674,-0.11029011,0.06015597,-0.41718248,0.0053934096,-0.65234655,-0.011346502,0.12198911,-0.1178732,0.8516658,0.06977545,0.06141214,-0.5336232,-0.19661325,0.06961776,0.38545498,-0.3741876,0.31396773,-0.24781996,0.24811706,0.0055771307,-0.044682324,-0.10564077,-0.29534093,0.3885361,0.15726218,0.28147703,-0.36823258,-0.041407567,-0.0833039,0.19616042,0.2687839,0.09164014,0.13239193,2,Bird
12.932636,7.413978,-3.926103,-1.2682083,2.399917,-3.9929132,-1.3919659,0.59822786,-2.0937817,-0.11613135,0.27943194,-1.6992441,1.6837579,-0.5295563,-0.16984843,-0.47474566,0.63289654,0.014217653,0.20415515,0.2337834,1.3207891,0.8067434,0.19427072,0.41647866,-0.82359684,-0.9473194,0.5823633,0.022224532,0.24516563,-0.15133709,-0.07736091,0.30704185,0.10624218,-0.025692854,-0.5859899,0.19399917,0.2724404,0.36880648,0.20899464,0.5103339,-0.15347764,0.062880464,0.040726874,-0.16376533,0.36122668,0.09709396,0.2570067,0.08022229,-0.28987122,0.019070432,7,Horse
-11.731358,-0.86770827,7.319596,2.9213283,-0.7081065,-4.105538,-1.6591064,-1.5031602,-2.1841888,0.06260552,0.5174693,-0.5408394,-0.4363135,0.80008054,-0.86903155,-0.85122633,0.1994001,-0.13180563,0.17321084,-0.16109866,-0.0749643,-0.30130523,0.43145797,0.046874855,0.22747187,0.37973675,-0.0058763335,0.11382739,0.44575602,0.0058919154,0.060595162,0.21048346,0.42433482,0.49465147,-0.013356169,0.13144593,0.26782814,0.336319,0.19925436,0.4398969,-0.33574158,-0.33282685,0.184615,0.23104498,-0.24753445,-0.1576196,0.48785296,0.27181002,0.09613443,0.034138672,8,Ship
3.6471295,11.801223,-5.7915745,1.0222934,2.8275962,-2.5930176,-0.69241774,3.9447396,0.72467345,-0.06656601,1.9929813,-0.23991784,0.5450451,0.68081546,0.89265954,0.66924447,-0.72806007,1.9101169,-1.3402164,-1.1423687,-0.2509393,-0.19158697,0.37588954,-0.96291643,0.028807778,-0.5743799,0.27227244,-0.10491977,0.3345224,0.19623321,0.62646174,-0.20955805,0.029213341,0.3671958,0.45400456,0.39258188,0.3035717,-0.01863486,0.6079758,-0.9346855,-0.3464321,-0.1457726,0.26251474,0.2329517,-0.2304821,-0.11262645,0.2655049,-0.23615961,-0.12634265,-0.13311495,3,Cat
-5.6628914,-0.8131458,-1.4436073,-1.0167325,-1.3139161,2.9582431,3.0809035,-0.42293155,0.50642055,-0.95134664,-0.62873966,-1.4738235,1.8028566,-0.31156415,0.69331306,0.30902693,-0.3162088,0.22879988,0.5066347,-0.27217317,-1.2044747,0.02499799,0.21225871,0.7905393,-0.5363667,0.1482521,-0.03056233,0.8453925,-0.19651307,-0.0840667,0.10602842,0.5546072,0.58403224,0.20502847,-0.55120075,0.118208416,-0.047310285,0.13017242,-0.54300386,-0.08340679,0.0038955933,-0.28555018,0.082926966,-0.4228484,-0.49598333,0.17237848,-0.02247464,-0.053388767,0.16342923,0.24462377,1,Automobile
15.579606,-18.621075,1.7483733,0.43006364,0.38093543,-0.023528855,-3.1954372,1.0446274,0.016205696,0.5538839,0.9418581,-0.40848646,0.23418584,0.9995502,0.45347646,1.1882052,-0.36042723,1.0948348,-0.749227,-0.46627182,-0.12217167,-0.27882537,0.051669188,0.015699346,0.056789212,-0.022648271,0.45540836,0.08030374,0.3928438,-0.11108352,-0.027107652,-0.5730188,0.40415275,0.36560532,0.36737922,0.31179124,-0.47575724,-0.2960367,0.0009775847,0.12216376,-0.21833159,0.15567999,0.1905887,0.12865753,-0.027197504,0.20221527,0.18433028,-0.052036162,-0.12210503,-0.10483777,2,Bird
-8.664416,-4.20336,4.2465606,3.7110615,6.3246546,-0.74251354,0.96113485,2.606592,-0.90513253,1.2273147,0.4181992,-0.1372682,-0.2804138,-0.3452419,-0.36453986,0.22983843,-0.0029641408,1.8987978,-0.8150137,0.475683,0.05220231,-0.7872397,-0.9913856,0.19586828,-0.556203,-0.37284777,-0.8202826,0.83714604,0.07089057,-0.6699338,-0.19104911,0.19883595,0.48332778,0.355233,-0.21375181,0.18209751,-0.5658396,-0.023193689,-0.07977718,-0.23030712,-0.7224964,-0.3406411,-0.22908948,0.044766467,0.19292553,-0.19897546,-0.3552898,-0.1636909,-0.020014899,0.20446244,8,Ship
1.453795,-1.6862206,0.054280724,-7.4422746,-1.0087827,0.30202866,2.237009,2.4445488,0.49828407,-0.8902341,2.900079,-1.3354414,1.2704097,0.8714525,-1.1935397,2.1579595,-0.9355658,1.5478326,4.2913847,0.052784655,0.7220544,-0.54353744,0.54201466,0.41917244,1.0463434,-0.09473278,0.0402859,0.9938449,0.3462696,0.41061875,-0.33557832,-0.0133038685,0.13549477,-0.3517534,-0.297464,-0.26702365,-0.3614888,-0.5087705,-0.97450066,0.15921454,0.55768085,-0.25326884,0.24101536,0.6780443,0.036288917,0.15421103,0.58147174,-0.1617712,-0.6467204,0.3326555,0,Airplane
-15.224061,-2.8549824,7.414216,-0.8093329,-3.0872145,-0.018194797,-2.3696868,1.3607004,1.6494547,1.071428,1.4291192,-0.36641732,0.29913858,0.12060083,0.095039524,-1.1466918,1.4465823,-0.2558504,-0.06949857,0.31572253,-0.21707548,0.83956283,-0.6726341,-0.48977703,0.16754395,0.90045184,-0.075407885,0.091752134,-0.70504045,0.28749457,0.20511736,-0.47574964,-0.25203878,-0.027650379,-0.12361769,0.08336629,0.042150386,-0.17639759,-0.08740913,-0.16894074,0.36923614,-0.14834197,-0.36150873,-0.3973047,-0.34465548,-0.26220888,0.32013038,-0.23918189,0.09251713,-0.08350408,8,Ship
5.5965123,12.112584,-1.3661884,-10.960016,-0.12450606,-0.005592052,1.7111129,-1.5995393,-0.8445902,-0.75094885,-0.1762583,-0.6465456,1.3683795,-0.51682264,-0.544792,-0.3851263,0.39285004,-0.4530449,0.25826234,-0.24976282,0.8107637,-0.52200025,0.067822255,-0.2796968,-0.015139556,-0.51672375,-0.31107274,0.3377235,-0.22305493,0.07331813,-0.29806373,0.23443323,0.015588653,0.35913578,0.069879144,-0.42479885,0.21020369,-0.12028832,-0.35296175,-0.3627295,0.16478439,-0.0012771726,0.25052014,-0.17273,-0.22067857,-0.4186824,0.31919947,0.4104707,0.30769345,-0.46482554,3,Cat
-0.63807046,1.8437742,-6.8149595,-1.7786728,-0.26942155,2.9525566,2.9250736,0.47587085,2.6878622,-1.3761624,0.7946942,-0.41589904,-0.23033258,0.43696097,-1.1609693,-0.78331864,-2.1984708,-1.8230239,1.6937175,-0.97481203,3.5591176,-0.07665549,0.66767967,-0.1626732,0.10193106,-0.2836216,1.0712552,-0.07334291,-0.67986894,-0.068151526,-0.12359393,-0.7152034,0.7835811,-0.5823676,-0.17085093,-0.024175974,0.44024333,-0.014126986,0.18097845,-0.5900765,-0.23970649,-0.23244436,-0.104903676,-0.1865775,0.43339223,0.25054118,-0.46776345,-0.09891345,0.003306404,-0.5956658,5,Dog
6.546433,12.867825,3.4590578,-1.9513274,1.9070593,-1.2819558,-0.5747506,2.108364,-0.08972551,2.045162,-0.49473122,-0.6702096,2.9910471,-1.0587233,-1.2495276,1.3189862,-0.24850844,-0.9890849,0.17603424,-1.1352903,-0.19068728,-0.6253185,0.10826613,0.19929668,-0.024154767,0.06413236,-0.23192875,-0.3236189,-0.07533202,-0.16006704,0.666151,-0.0048024757,-0.33578876,-0.11664915,0.10445907,-0.13793004,-0.45683035,0.36008054,-0.14281847,-0.052737802,0.22111592,-0.34484816,-0.4067166,0.24051948,0.16058794,0.107063204,0.11210039,0.9485077,-0.25128508,0.040854283,2,Bird
21.02751,-6.566232,-1.4061686,-1.3085741,3.0920913,1.3267293,-2.3835845,1.4453442,-0.1564669,0.20939714,-0.43315145,1.2481446,0.47584885,-0.8789026,-0.076848656,-0.80779743,0.5030795,-0.19834487,-0.5243903,0.46357548,-0.299275,0.23874661,-0.522726,-0.16206257,0.35326055,0.33551052,0.37305507,0.10681482,-0.044719525,-0.4211099,0.49650833,-0.16182381,0.36292621,0.15991232,0.34876087,0.013284014,-0.024794687,0.104359,0.0142514445,-0.2019652,0.03329967,0.28873938,0.34501994,0.22188649,0.2578009,0.09943417,0.121449225,0.17232537,-0.14047536,-0.014283737,4,Deer
-4.981016,-3.680207,2.8865128,0.5289168,1.0986502,1.319988,3.7553158,-2.151819,3.2844,1.8320671,-0.011477042,0.9077529,0.75750655,0.31715456,-0.38701802,-1.4561177,-1.0186168,-0.05664402,0.27188724,0.40214255,0.72293746,-0.6781781,-0.7522903,-0.433289,0.74192375,0.13811022,-0.57523954,0.6155218,0.12412324,0.09919385,0.79098356,0.07946191,0.12514521,0.2594518,-0.07808894,0.20258899,-0.34958985,0.39946178,-0.4032572,-0.6262669,0.54666466,-0.19630583,-0.0447452,0.29767674,-0.49783817,0.08348606,-0.028817266,-0.15532203,0.3758671,-0.28802124,1,Automobile
-17.2016,2.2121203,2.47171,-5.456136,0.9188986,-2.392869,-1.5099896,-1.7253915,-0.38279012,-0.48135337,-0.26132464,-0.6749141,0.03633399,-1.1079956,0.21616112,-0.070270546,0.6341997,0.0015991355,0.12928726,-1.077681,-0.062965274,-0.09561159,-0.0949042,0.13270505,-0.24393517,0.016350107,0.24384381,-0.19836976,0.278367,0.4381526,0.29764444,0.17588052,-0.19064324,-0.5049984,0.40963823,-0.34145826,-0.067667626,-0.65284365,-0.5156382,-0.28055352,0.13045695,0.26331,-0.34971184,0.3226695,-0.07380489,-0.22452669,0.45288858,0.16772796,-0.0027434914,0.28723976,8,Ship
2.1221118,7.3155694,-0.060149852,-2.7685604,-3.5778592,1.0651015,0.60593224,2.7455506,-1.0925714,-2.7492688,-0.19491845,1.7655032,0.48849645,-2.0142386,-1.4553419,-0.6010872,0.109993875,-0.4472544,-0.13834228,0.060929075,0.5957995,0.315152,0.9114275,0.07966573,-0.7550075,0.83093846,0.5789998,-0.27844676,0.0002140452,-0.45053476,-0.21096912,0.9503579,0.23042658,0.30287743,-0.124319665,0.1071799,-0.2292544,-0.35434815,0.4494038,-0.21642382,-0.43137762,-0.4539602,0.070736654,0.40378273,-0.18581961,-0.686089,0.49404988,0.10047325,-0.28059837,0.15958358,9,Truck
-4.3150263,2.0188324,-10.748499,3.9246302,0.38312307,-5.2420745,0.005005848,-0.6733276,0.3453776,-0.544054,1.7959586,-0.27334014,-0.22762966,-0.47540203,-0.24393623,0.4717469,0.3284805,0.26891574,0.25419644,-0.06315627,1.1635083,0.19133773,0.15121691,0.36367908,-0.8508561,0.67998,-0.038068548,0.2756232,-0.37833536,-0.07737501,0.25790766,0.5706434,0.15469933,0.6138828,-0.50298256,0.09804143,0.007124235,-0.2737475,0.033856522,0.13616359,-0.4379001,-0.112062156,-0.2485177,0.27753198,0.009610529,-0.39522752,0.0537773,0.26742414,0.493073,-0.10705449,1,Automobile
3.227542,9.065662,1.932463,-0.12195294,-2.7602732,-0.8018167,0.78664494,-0.75188035,-0.72459984,-0.087752916,0.71986055,-0.60529435,-0.82742125,0.36768055,0.54368126,0.521324,0.15071267,-0.035906978,0.50868005,1.276157,-0.38699958,-0.053322524,-0.46515858,-0.24688709,-0.18814458,-0.889957,-0.01831636,0.10719627,-0.11736538,-1.5938575,0.23356792,-0.17613803,0.10904796,0.32269517,0.924994,0.38866588,-0.5663784,-0.18267155,-0.8667851,0.6618822,-0.10135967,0.17305015,-0.0535915,0.0063403235,-0.13077556,-0.13520901,-0.079607666,-0.058275834,0.37063003,-0.41624552,2,Bird
3.9219964,5.657282,6.666549,-1.3996744,-0.59474236,4.9772606,2.681634,-0.4088124,0.76679873,-1.1469297,-1.4583973,-0.31089324,0.3088685,-1.1683916,-0.15693724,0.28686845,-0.5957128,-0.2723181,0.9878897,-0.40086064,-0.26795843,-0.29960123,-0.49929035,0.42335638,0.44935545,-0.10967725,-0.01454998,-0.15604708,-0.3751242,0.009113565,0.84829515,0.19114494,-0.32355854,0.24251227,0.13812873,-0.08344056,0.47834057,0.38210618,-0.3261885,-0.63854015,-0.46527076,0.4192031,-0.37322947,-0.1564211,0.29495794,0.37780204,-0.50478846,0.22188373,0.060452312,0.39706445,9,Truck
